Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
186,1,83,247.008,248,0,1830,493,30.4319,47.9203,BROKEUP
219,1,97,254.361,255,0,910,39,30.3799,28.7166,BROKEUP
29,1,20,260.421,261,0,128,1220,23.6554,54.7765,BROKEUP
35,1,20,272.839,273,0,805,1825,30.5858,34.4456,BROKEUP
266,1,125,277.612,278,0,1698,171,37.4148,49.9685,BROKEUP
267,1,125,277.011,278,0,401,750,52.9541,24.8851,BROKEUP
407,1,209,280.339,281,0,566,212,25.6093,34.0347,BROKEUP
6,1,13,284.575,285,0,919,1392,22.2402,33.6783,BROKEUP
271,1,125,284.956,285,1,771,519,27.9056,38.6879,BROKEUP
474,1,244,284.248,285,0,1015,963,27.3389,55.4503,BROKEUP
432,1,216,290.599,291,0,71,1553,51.5185,47.1862,BROKEUP
292,1,132,293.695,294,1,294,1311,46.5993,28.909,BROKEUP
100,1,48,295.853,296,0,5,1658,49.6749,32.5364,BROKEUP
104,1,48,300.176,301,1,1752,1016,21.0064,39.9516,BROKEUP
217,1,97,303.825,304,0,248,836,21.9205,39.7455,BROKEUP
259,1,118,305.331,306,0,1093,530,34.0369,20.4745,BROKEUP
327,1,153,305.166,306,0,589,770,50.2526,31.1001,BROKEUP
436,1,223,311.062,312,0,1550,1812,20.027,45.966,BROKEUP
126,1,55,314.713,315,2,1210,579,50.7243,42.8967,BROKEUP
237,1,104,315.514,316,0,381,871,27.7899,45.4337,BROKEUP
386,1,195,317.408,318,0,385,521,20.7628,32.5137,BROKEUP
346,1,167,322.224,323,0,181,384,46.0938,16.7295,BROKEUP
74,1,34,326.084,327,0,1966,1252,48.1471,33.9946,BROKEUP
8,1,13,327.702,328,0,1535,1315,22.5659,54.5828,BROKEUP
41,1,27,327.812,328,0,718,1401,37.6072,25.9134,BROKEUP
263,1,118,329.829,330,1,1427,118,35.4673,38.2952,BROKEUP
471,1,244,332.345,333,0,482,1896,54.0146,55.4281,BROKEUP
288,1,132,336.927,337,0,1460,958,37.2127,20.8045,BROKEUP
117,1,55,339.268,340,1,1385,1097,48.3384,16.9488,BROKEUP
473,1,244,339.5,340,0,540,1363,51.1786,25.4184,BROKEUP
431,1,216,341.202,342,0,296,1608,38.5585,38.0468,BROKEUP
321,1,146,344.934,345,1,1526,1948,48.8969,44.3816,BROKEUP
76,1,34,346.799,347,1,1020,936,28.239,53.1893,BROKEUP
409,1,209,349.117,350,0,1913,61,34.3381,30.7773,BROKEUP
153,1,69,351.536,352,0,1482,1332,39.4366,37.4911,BROKEUP
351,1,167,351.897,352,1,1582,564,32.0201,31.2318,BROKEUP
106,1,48,353.822,354,1,949,830,47.5772,27.1916,BROKEUP
293,1,139,363.188,364,0,325,784,25.7647,38.5713,BROKEUP
318,1,146,363.584,364,0,860,748,17.1817,37.8333,BROKEUP
184,1,76,364.5,365,0,145,587,27.8345,19.1009,BROKEUP
529,1,300,364.923,365,0,505,496,45.9129,23.0428,BROKEUP
532,1,307,365.633,366,0,97,1064,28.7048,29.0778,BROKEUP
113,1,55,366.173,367,0,1382,1088,42.3162,17.6949,BROKEUP
216,1,97,368.122,369,0,166,1768,19.954,53.6966,BROKEUP
452,1,230,372.153,373,0,1578,1878,54.7103,13.9447,BROKEUP
487,1,258,377.241,378,0,1787,1986,51.9609,28.4193,BROKEUP
345,1,167,378.956,379,0,1663,1260,43.2736,38.1483,BROKEUP
75,1,34,382.146,383,1,695,308,42.2999,23.2263,BROKEUP
261,1,118,385.149,386,0,1414,1935,40.7867,37.5435,BROKEUP
238,1,104,387.249,388,0,1281,1922,35.3951,33.5134,BROKEUP
268,1,125,398.282,399,0,33,794,26.1818,50.3634,BROKEUP
343,1,160,399.282,400,1,1781,652,52.3853,48.4471,BROKEUP
269,1,125,402.201,403,1,1761,129,40.6793,35.8038,BROKEUP
573,1,349,409.917,410,0,1096,1608,26.0713,38.2331,BROKEUP
179,1,69,411.697,412,2,537,184,23.7986,32.0808,BROKEUP
433,1,216,416.402,417,1,834,1298,51.3414,48.6449,BROKEUP
515,1,286,418.703,419,0,1908,211,47.778,17.9116,BROKEUP
42,1,27,420.096,421,0,710,376,41.2504,36.1074,BROKEUP
411,1,209,424.868,425,0,1326,1194,26.9543,43.1369,BROKEUP
392,1,195,425.21,426,1,1522,1405,26.188,54.5092,BROKEUP
81,1,41,429.867,430,1,1155,624,20.4808,42.9568,BROKEUP
157,1,69,429.502,430,0,1606,1845,28.6935,18.4471,BROKEUP
31,1,20,432.211,433,0,1474,736,26.4256,17.7423,BROKEUP
344,1,167,434.594,435,0,940,82,32.7241,22.995,BROKEUP
371,1,181,436.956,437,1,964,392,53.0869,30.5957,BROKEUP
631,1,433,436.151,437,0,1611,1845,44.5507,18.4663,BROKEUP
213,1,90,441.618,442,0,668,1005,46.1503,36.121,BROKEUP
387,1,195,441.287,442,0,1620,1826,48.3348,44.3324,BROKEUP
115,1,55,443.605,444,1,864,1863,32.8153,42.7501,BROKEUP
340,1,160,443.247,444,0,227,812,51.2365,32.653,BROKEUP
429,1,216,448.903,449,0,1756,1165,36.9177,29.1566,BROKEUP
540,1,314,454.176,455,0,989,874,18.1612,42.0063,BROKEUP
498,1,272,455.35,456,0,315,833,51.7285,42.8052,BROKEUP
111,1,55,463.022,464,0,1353,739,38.4769,27.0328,BROKEUP
479,1,251,464.922,465,0,1010,1726,50.482,20.9303,BROKEUP
46,1,27,472.676,473,1,1040,1551,28.0406,27.1884,BROKEUP
552,1,328,474.282,475,0,191,867,33.5897,47.8821,BROKEUP
530,1,307,476.756,477,0,611,1454,26.4191,39.1745,BROKEUP
669,1,475,477.738,478,0,166,1447,20.2526,21.2157,BROKEUP
472,1,244,483.072,484,0,44,700,26.2676,32.9852,BROKEUP
495,1,265,485.358,486,2,285,46,45.5252,44.3833,BROKEUP
574,1,349,488.18,489,0,1475,90,53.0006,34.9259,BROKEUP
147,1,62,493.939,494,1,807,1737,26.3013,18.4203,BROKEUP
388,1,195,494.557,495,0,1665,1711,17.9077,32.4191,BROKEUP
451,1,230,504.271,505,0,1596,803,52.1763,22.0218,BROKEUP
7,1,13,509.532,510,0,1458,1710,41.6195,22.903,BROKEUP
551,1,328,519.082,520,0,1917,550,36.212,35.1795,BROKEUP
102,1,48,521.796,522,0,990,1923,50.0212,37.8545,BROKEUP
208,1,83,524.526,525,2,21,1776,26.6411,21.6782,BROKEUP
665,1,468,526.575,527,0,1345,185,55.3471,51.1746,BROKEUP
9,1,13,530.187,531,0,1782,1992,25.7922,47.6989,BROKEUP
222,1,97,531.145,532,1,1701,814,43.6018,54.9501,BROKEUP
430,1,216,537.589,538,0,1018,877,18.8574,43.0075,BROKEUP
36,1,20,538.736,539,1,1804,985,23.4238,54.7351,BROKEUP
103,1,48,539.603,540,1,420,905,42.0137,23.7412,BROKEUP
670,1,475,549.882,550,0,2,1881,48.8668,34.7746,BROKEUP
191,1,83,550.271,551,1,541,440,24.9061,20.0526,BROKEUP
149,1,62,552.009,553,1,580,1078,38.2859,53.6568,BROKEUP
607,1,391,558.785,559,1,542,1733,23.9276,17.7427,BROKEUP
604,1,384,559.553,560,0,1007,774,19.2312,35.7636,BROKEUP
362,1,174,562.406,563,0,933,1790,28.8947,18.1816,BROKEUP
394,1,195,563.982,564,1,495,1316,22.9483,26.5737,BROKEUP
37,1,20,564.135,565,1,1833,513,33.6258,35.1404,BROKEUP
404,1,202,569.029,570,0,1684,1810,34.7269,23.1458,BROKEUP
264,1,118,570.659,571,1,1356,1702,48.7766,44.8834,BROKEUP
291,1,132,576.809,577,1,968,263,25.7276,25.6258,BROKEUP
570,1,342,579.453,580,1,763,1450,35.1685,19.3401,BROKEUP
215,1,90,580.582,581,1,1893,675,42.5753,21.7801,BROKEUP
480,1,251,580.435,581,0,993,1023,55.8948,35.148,BROKEUP
142,1,62,581.462,582,0,1295,1388,36.2514,44.145,BROKEUP
221,1,97,585.984,586,1,1617,466,46.5203,22.2694,BROKEUP
710,1,545,587.632,588,0,589,367,51.0253,41.0062,BROKEUP
145,1,62,594.622,595,1,232,1614,37.0026,42.8005,BROKEUP
544,1,321,594.275,595,1,1852,1911,34.5887,41.9424,BROKEUP
603,1,384,594.996,595,0,327,196,25.5612,18.9012,BROKEUP
667,1,468,598.072,599,0,491,1657,20.7578,24.6671,BROKEUP
456,1,237,600.338,601,1,1844,22,50.9915,43.8542,BROKEUP
68,1,34,602.901,603,0,1584,1076,25.8669,18.7011,BROKEUP
328,1,153,608.441,609,0,146,827,27.2239,34.35,BROKEUP
554,1,335,608.774,609,1,1897,1106,55.8141,49.3152,BROKEUP
118,1,55,611.48,612,1,1423,235,24.7835,27.3208,BROKEUP
347,1,167,613.84,614,0,791,1891,42.9045,53.5694,BROKEUP
613,1,398,622.441,623,0,1615,1658,20.3632,33.4323,BROKEUP
364,1,174,624.13,625,0,515,904,27.5648,48.1119,BROKEUP
643,1,440,625.835,626,0,1225,448,43.1553,42.8377,BROKEUP
260,1,118,632.421,633,0,107,810,26.183,42.4091,BROKEUP
490,1,265,638.956,639,1,818,66,28.6225,26.9975,BROKEUP
628,1,426,643.089,644,1,1267,222,20.7362,34.5911,BROKEUP
460,1,237,644.007,645,1,1655,373,41.6768,36.5366,BROKEUP
410,1,209,648.664,649,0,1089,103,20.4111,54.5105,BROKEUP
367,1,174,651.109,652,1,152,1838,16.145,43.8447,BROKEUP
572,1,349,652.089,653,0,802,762,35.1108,48.7677,BROKEUP
185,1,76,659.914,660,1,1542,1068,55.4819,30.6124,BROKEUP
702,1,524,660.795,661,1,1673,658,37.7051,16.7379,BROKEUP
382,1,188,662.693,663,0,147,1954,51.6373,27.0059,BROKEUP
755,1,629,662.465,663,1,166,1335,20.7595,38.8826,BROKEUP
341,1,160,663.351,664,1,113,204,25.8034,47.8571,BROKEUP
489,1,265,664.703,665,0,215,692,52.0298,31.0147,BROKEUP
408,1,209,669.994,670,0,458,58,26.6062,23.7433,BROKEUP
517,1,293,670.456,671,0,240,1366,38.3433,52.089,BROKEUP
568,1,342,676.606,677,1,456,1553,45.1744,48.2437,BROKEUP
105,1,48,679.591,680,1,10,1457,39.5944,50.2116,BROKEUP
481,1,251,684.723,685,1,497,973,42.5459,22.355,BROKEUP
406,1,202,685.461,686,1,1092,339,44.2969,55.5637,BROKEUP
320,1,146,687.938,688,1,1160,173,50.5221,36.9654,BROKEUP
365,1,174,689.788,690,1,470,1477,21.5092,54.5465,BROKEUP
435,1,223,689.646,690,0,817,1242,31.1876,32.838,BROKEUP
488,1,258,693.642,694,1,931,1993,28.2004,30.4212,BROKEUP
531,1,307,693.755,694,0,1026,1498,49.7106,30.9239,BROKEUP
45,1,27,695.066,696,1,699,1355,53.7135,35.9892,BROKEUP
10,1,13,705.298,706,1,775,468,18.8374,48.7517,BROKEUP
326,1,146,707.596,708,1,1421,1048,29.9649,22.8167,BROKEUP
569,1,342,708.689,709,1,820,1599,23.6407,35.7043,BROKEUP
716,1,552,709.489,710,0,248,308,23.0328,24.1222,BROKEUP
412,1,209,713.246,714,1,159,1094,45.0831,30.2996,BROKEUP
457,1,237,718.823,719,1,377,1873,43.2292,30.2981,BROKEUP
69,1,34,719.37,720,0,1694,619,41.6692,45.8991,BROKEUP
372,1,181,719.233,720,1,1537,1473,35.1042,30.4206,BROKEUP
146,1,62,723.872,724,1,669,1692,37.2359,28.8051,BROKEUP
415,1,209,725.926,726,1,1626,1743,45.0587,48.1553,BROKEUP
500,1,279,726.254,727,1,473,358,38.8061,37.6366,BROKEUP
428,1,216,728.042,729,0,1079,1435,55.5103,25.5178,BROKEUP
80,1,41,729.504,730,1,847,605,49.0689,36.5936,BROKEUP
322,1,146,737.457,738,1,1903,539,25.1274,54.6517,BROKEUP
116,1,55,740.943,741,1,759,1500,26.2589,37.4152,BROKEUP
391,1,195,740.243,741,1,219,1980,44.9169,27.6966,BROKEUP
155,1,69,744.959,745,0,91,238,44.5965,51.4727,BROKEUP
193,1,83,745.944,746,1,752,1760,22.1995,56.6106,BROKEUP
780,1,685,747.442,748,0,227,1965,52.0694,51.2615,BROKEUP
804,1,720,747.7,748,0,1516,440,49.7194,20.5923,BROKEUP
787,1,692,750.371,751,0,1166,58,15.2837,23.9652,BROKEUP
633,1,433,752.944,753,1,399,770,44.3446,32.3247,BROKEUP
759,1,636,752.576,753,0,1015,577,28.6211,16.6093,BROKEUP
760,1,643,753.458,754,0,101,1165,36.6236,29.9922,BROKEUP
236,1,104,755.162,756,0,316,1856,56.47,53.5465,BROKEUP
478,1,244,756.656,757,1,490,731,18.7465,49.1222,BROKEUP
3,1,6,757.789,758,1,182,754,44.2056,22.3055,BROKEUP
773,1,664,757.526,758,0,511,1923,35.9684,38.5011,BROKEUP
805,1,720,763.312,764,0,354,692,19.0987,31.2859,BROKEUP
383,1,188,767.898,768,1,1099,1588,55.3192,33.7385,BROKEUP
795,1,706,768.872,769,0,767,448,38.427,43.2294,BROKEUP
675,1,482,771.686,772,0,1940,1223,38.5581,52.8522,BROKEUP
691,1,517,772.424,773,0,1382,1981,43.4285,16.0927,BROKEUP
366,1,174,778.044,779,1,1605,1753,51.6776,35.8105,BROKEUP
2,1,6,780.884,781,0,1243,438,44.5897,53.4859,BROKEUP
369,1,181,784.646,785,1,1214,1156,31.9725,57.1309,BROKEUP
159,1,69,785.106,786,1,17,1741,35.5035,45.7061,BROKEUP
455,1,230,785.877,786,1,1613,410,56.5842,27.9084,BROKEUP
329,1,153,787.964,788,1,1275,1912,40.9806,52.9626,BROKEUP
682,1,496,788.289,789,0,1238,1687,40.2915,43.9401,BROKEUP
450,1,230,791.138,792,0,517,972,19.3387,18.0604,BROKEUP
657,1,454,793.698,794,1,1119,1213,28.7549,41.8527,BROKEUP
325,1,146,795.489,796,1,1763,6,46.2039,19.4198,BROKEUP
144,1,62,796.429,797,0,1772,854,27.3176,44.9312,BROKEUP
742,1,608,797.214,798,0,720,1164,26.375,40.7127,BROKEUP
224,1,97,801.081,802,1,1839,1556,32.3673,55.2561,BROKEUP
499,1,272,802.435,803,0,38,43,33.1153,26.3957,BROKEUP
78,1,41,804.761,805,0,275,1478,22.6024,56.1739,BROKEUP
405,1,202,805.671,806,0,1879,1182,33.4776,27.5459,BROKEUP
622,1,412,809.087,810,0,1688,958,24.3905,22.1003,BROKEUP
458,1,237,812.36,813,1,662,701,44.017,25.3384,BROKEUP
239,1,104,814.156,815,1,374,1587,47.7704,49.4387,BROKEUP
788,1,692,819.78,820,0,494,222,47.9836,35.0733,BROKEUP
655,1,454,822.932,823,0,1499,843,54.9965,42.648,BROKEUP
189,1,83,825.015,826,1,1262,1570,35.5688,31.1137,BROKEUP
26,1,13,827.079,828,2,193,1999,44.8036,29.1807,BROKEUP
728,1,580,837.317,838,0,1020,1922,29.5842,34.7462,BROKEUP
296,1,139,839.983,840,1,615,135,36.8436,51.7048,BROKEUP
553,1,335,841.014,842,0,1885,122,47.9913,20.9868,BROKEUP
361,1,174,842.191,843,0,1011,1235,47.3762,47.1136,BROKEUP
817,1,741,844.891,845,2,1475,1106,53.9759,49.9618,BROKEUP
363,1,174,847.041,848,0,1934,258,55.4121,32.5392,BROKEUP
272,1,125,849.073,850,1,125,1039,20.0146,22.3389,BROKEUP
384,1,188,850.988,851,1,396,1148,25.3457,35.5024,BROKEUP
606,1,384,852.922,853,1,1739,1363,30.1538,26.8239,BROKEUP
753,1,622,853.507,854,0,1281,1338,36.6718,30.0644,BROKEUP
634,1,433,854.834,855,1,1210,936,52.2037,54.5811,BROKEUP
542,1,314,856.982,857,0,1714,687,36.598,32.407,BROKEUP
330,1,153,857.813,858,1,1633,112,52.3273,54.4901,BROKEUP
385,1,188,859.283,860,1,463,1420,39.794,27.1102,BROKEUP
108,1,48,860.869,861,1,1459,1304,45.2389,25.0208,BROKEUP
777,1,678,862.336,863,0,893,235,28.9154,28.0085,BROKEUP
754,1,622,867.19,868,1,241,748,23.078,39.2141,BROKEUP
844,1,825,867.082,868,0,385,1965,22.2697,51.5903,BROKEUP
693,1,517,868.821,869,1,1467,812,54.3689,33.8174,BROKEUP
676,1,482,869.333,870,1,860,1003,18.568,55.7998,BROKEUP
475,1,244,876.643,877,1,528,1149,52.0699,41.4406,BROKEUP
806,1,727,878.395,879,0,940,468,33.9406,49.2257,BROKEUP
368,1,181,880.539,881,1,274,121,20.9523,55.4335,BROKEUP
594,1,370,887.189,888,0,1029,1152,33.7924,33.5944,BROKEUP
709,1,538,889.696,890,1,1422,1685,17.6476,52.3985,BROKEUP
101,1,48,892.408,893,0,436,220,55.287,36.6117,BROKEUP
703,1,531,892.294,893,0,850,878,51.461,30.4052,BROKEUP
824,1,769,898.056,899,0,1356,1891,49.6753,54.3502,BROKEUP
77,1,34,921.695,922,1,1797,1501,22.3517,42.2139,BROKEUP
644,1,440,923.607,924,0,1494,1101,39.0254,55.7284,BROKEUP
79,1,41,924.835,925,1,266,1062,36.8312,22.147,BROKEUP
778,1,678,924.419,925,0,244,1911,32.4867,42.8465,BROKEUP
790,1,699,930.269,931,1,147,1388,52.3715,45.1011,BROKEUP
575,1,349,932.398,933,1,1248,602,18.1822,48.2507,BROKEUP
882,1,902,934.707,935,0,505,973,47.4745,23.0399,BROKEUP
781,1,685,936.942,937,1,676,675,39.9643,22.7554,BROKEUP
878,1,895,938.427,939,0,589,122,51.9869,21.2526,BROKEUP
637,1,433,941.095,942,1,1370,1446,22.3135,53.3579,BROKEUP
690,1,510,942.063,943,0,245,1005,17.824,37.4936,BROKEUP
148,1,62,943.986,944,1,489,938,49.0411,55.8372,BROKEUP
807,1,727,943.101,944,0,785,260,24.1404,27.1186,BROKEUP
774,1,664,945.428,946,1,885,568,44.6742,30.3517,BROKEUP
543,1,321,946.12,947,1,697,761,26.7749,42.3325,BROKEUP
349,1,167,949.829,950,1,383,1991,36.6923,19.1509,BROKEUP
595,1,370,949.972,950,0,277,980,45.1701,25.8836,BROKEUP
241,1,111,959.636,960,1,1604,648,20.4117,38.1055,BROKEUP
746,1,615,962.399,963,0,315,1316,53.1175,27.6669,BROKEUP
514,1,286,965.293,966,0,1451,1082,57.2522,49.6987,BROKEUP
843,1,818,965.927,966,1,1833,1832,34.7245,52.2901,BROKEUP
390,1,195,967.967,968,1,1022,1729,28.8541,16.3789,BROKEUP
71,1,34,969.77,970,0,140,450,50.2623,39.9252,BROKEUP
323,1,146,975.294,976,1,371,1530,29.2618,32.5643,BROKEUP
240,1,104,979.435,980,1,421,934,23.1421,28.911,BROKEUP
114,1,55,980.721,981,1,460,1746,43.1216,31.194,BROKEUP
453,1,230,980.919,981,1,250,1819,45.0791,31.9661,BROKEUP
797,1,713,982.163,983,0,1606,1540,30.2086,30.3967,BROKEUP
381,1,188,987.886,988,0,1978,1520,23.7883,30.1536,BROKEUP
743,1,608,989.448,990,0,864,1450,34.3112,20.4634,BROKEUP
112,1,55,990.312,991,0,1383,1770,24.8894,50.8802,BROKEUP
711,1,545,990.383,991,0,1869,362,30.2344,17.8542,BROKEUP
779,1,678,991.142,992,0,578,1614,50.818,43.8882,BROKEUP
645,1,440,992.456,993,1,1350,1948,39.0075,46.157,BROKEUP
726,1,573,998.215,999,1,228,803,25.8318,23.3753,BROKEUP
214,1,90,999.908,1000,1,1629,1434,48.0106,55.0587,BROKEUP
616,1,405,1001.41,1002,1,1749,314,50.9457,39.3334,BROKEUP
683,1,496,1001.94,1002,0,655,1952,27.4856,45.2908,BROKEUP
297,1,139,1002.63,1003,1,1555,281,25.1824,44.6546,BROKEUP
299,1,139,1002.62,1003,1,442,87,56.6303,47.9617,BROKEUP
752,1,622,1007.1,1008,0,584,879,48.0398,17.7613,BROKEUP
414,1,209,1011.8,1012,1,1211,1543,31.4622,34.8434,BROKEUP
223,1,97,1016.65,1017,1,506,954,51.7259,24.0988,BROKEUP
459,1,237,1022.79,1023,1,1201,999,38.5433,23.8046,BROKEUP
290,1,132,1023.04,1024,1,1347,1955,53.242,48.4571,BROKEUP
119,1,55,1024.3,1025,1,1802,1043,47.8009,25.231,BROKEUP
188,1,83,1034.92,1035,1,932,1827,35.6454,41.5666,BROKEUP
477,1,244,1037.19,1038,1,1400,137,52.4136,38.9881,BROKEUP
813,1,741,1037.58,1038,1,1716,1332,17.5044,39.3705,BROKEUP
210,1,83,1038.53,1039,2,1831,728,20.0604,30.6863,BROKEUP
416,1,209,1039.38,1040,1,1534,430,28.609,47.6239,BROKEUP
319,1,146,1040.24,1041,0,900,1919,34.284,48.6858,BROKEUP
596,1,370,1041.15,1042,1,338,289,56.1778,36.3755,BROKEUP
192,1,83,1047.75,1048,1,1805,69,46.3062,22.2252,BROKEUP
202,1,83,1048.45,1049,2,1186,1056,36.2422,32.8457,BROKEUP
921,1,1007,1049.21,1050,0,470,774,22.4955,37.1061,BROKEUP
658,1,461,1052.16,1053,1,1340,305,55.778,32.8938,BROKEUP
393,1,195,1054.42,1055,1,319,195,23.2231,49.6086,BROKEUP
745,1,608,1061.8,1062,1,844,1737,42.8314,19.9765,BROKEUP
270,1,125,1063.75,1064,1,1277,1990,43.361,20.8055,BROKEUP
708,1,538,1063.82,1064,1,237,1296,43.2915,33.2997,BROKEUP
4,1,13,1064.18,1065,0,1471,1135,25.1494,35.8181,BROKEUP
324,1,146,1068.81,1069,1,1590,278,53.6965,40.0155,BROKEUP
731,1,587,1079.7,1080,1,990,126,51.5499,57.0127,BROKEUP
34,1,20,1081.36,1082,0,1750,11,48.0609,50.9019,BROKEUP
627,1,426,1085.35,1086,1,1526,1260,50.9271,40.0853,BROKEUP
413,1,209,1091.54,1092,1,1973,1413,52.6651,30.0833,BROKEUP
923,1,1007,1094.05,1095,0,1225,1746,44.4402,31.5063,BROKEUP
630,1,433,1095.98,1096,0,916,1700,39.9778,35.8531,BROKEUP
903,1,944,1095.75,1096,0,327,1856,26.9338,54.4781,BROKEUP
257,1,118,1099.54,1100,0,1771,1351,54.3912,51.5417,BROKEUP
262,1,118,1105.87,1106,1,1025,1404,53.0471,53.5615,BROKEUP
869,1,881,1105.66,1106,0,97,1524,30.7322,17.1732,BROKEUP
829,1,776,1108.44,1109,0,1917,1943,37.8257,49.4992,BROKEUP
884,1,902,1109.61,1110,1,1262,37,36.3469,17.4069,BROKEUP
911,1,979,1111.21,1112,0,1058,405,49.215,39.5466,BROKEUP
586,1,356,1113.3,1114,1,1074,1816,50.1108,20.6773,BROKEUP
656,1,454,1116.97,1117,1,1908,1667,49.6904,54.0722,BROKEUP
674,1,482,1118.34,1119,0,325,82,27.8332,24.869,BROKEUP
764,1,650,1124.07,1125,1,1844,1439,52.4271,30.8979,BROKEUP
854,1,839,1129.39,1130,1,1007,1165,20.7929,31.0224,BROKEUP
44,1,27,1133.34,1134,1,389,407,52.9485,46.6296,BROKEUP
623,1,419,1134.49,1135,1,949,565,49.7169,57.5304,BROKEUP
11,1,13,1136.68,1137,1,1622,788,39.9873,35.5906,BROKEUP
893,1,930,1137.96,1138,0,1804,1743,25.0649,49.2841,BROKEUP
370,1,181,1142.26,1143,1,1747,1045,57.176,38.1447,BROKEUP
615,1,405,1145.5,1146,1,1566,902,20.3907,47.3151,BROKEUP
646,1,440,1145.1,1146,1,1924,976,20.5849,24.3526,BROKEUP
681,1,496,1145.92,1146,0,525,996,54.7562,35.203,BROKEUP
661,1,461,1146.78,1147,2,1522,830,28.1633,29.3642,BROKEUP
735,1,601,1148.87,1149,1,1369,1023,17.1654,36.7042,BROKEUP
220,1,97,1150.78,1151,1,322,408,31.7615,41.6523,BROKEUP
614,1,405,1163.41,1164,1,1752,694,23.3708,53.145,BROKEUP
940,1,1042,1163.09,1164,0,763,1062,36.7685,22.8018,BROKEUP
892,1,930,1167.92,1168,0,622,1593,23.0409,17.0571,BROKEUP
959,1,1084,1169.46,1170,0,1160,103,51.8426,55.9379,BROKEUP
767,1,650,1170.48,1171,1,1362,1312,39.1801,19.3659,BROKEUP
858,1,839,1175.29,1176,2,711,739,19.3225,28.9834,BROKEUP
859,1,853,1176.21,1177,1,685,1173,16.1429,50.0394,BROKEUP
298,1,139,1188.22,1189,1,1035,583,52.0085,54.4321,BROKEUP
608,1,391,1190.49,1191,1,1931,194,48.2066,27.6944,BROKEUP
555,1,335,1194.68,1195,1,209,435,40.8006,36.3119,BROKEUP
718,1,559,1194.23,1195,1,1690,783,55.6773,17.4369,BROKEUP
73,1,34,1198.39,1199,0,1179,733,39.0134,28.6251,BROKEUP
342,1,160,1198.42,1199,1,262,753,23.6419,46.8262,BROKEUP
476,1,244,1199.26,1200,1,1346,630,29.6742,56.165,BROKEUP
666,1,468,1201.63,1202,0,1429,1418,21.751,15.4171,BROKEUP
970,1,1112,1203.77,1204,0,515,754,29.1511,23.5275,BROKEUP
796,1,706,1208.7,1209,1,610,1825,37.8128,37.0099,BROKEUP
983,1,1147,1210.22,1211,1,1566,1005,20.5688,38.2278,BROKEUP
161,1,69,1211.76,1212,1,80,841,52.7046,25.9579,BROKEUP
295,1,139,1212.49,1213,1,502,286,31.3848,28.5619,BROKEUP
